58025,I am a developer by profession,Yes,24,13,Yearly,70000,70000,United States,United States dollar,USD,Cassandra;DynamoDB;Elasticsearch;MongoDB;PostgreSQL,Firebase;IBM DB2;MariaDB;Microsoft SQL Server;MySQL;Oracle;SQLite,"Database administrator;Developer, back-end;Developer, desktop or enterprise applications;Developer, front-end;Developer, full-stack;Developer, mobile;Developer, QA or test;DevOps specialist","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,White or of European descent,Man,"Languages, frameworks, and other technologies I’d be working with;Remote work options;Opportunities for professional development",Very dissatisfied,"I’m not actively looking, but I am open to new opportunities",C#;Dart,Bash/Shell/PowerShell;Go;HTML/CSS;Java;JavaScript;Perl;PHP;Python;Ruby;SQL;TypeScript,.NET Core;Node.js;Puppet;React Native;TensorFlow;Teraform,.NET Core;Chef;Flutter;Node.js;Pandas;React Native;TensorFlow;Teraform,NA,"Github;Gitlab;Slack;Microsoft Azure;Trello;Google Suite (Docs, Meet, etc)",No,Somewhat important,Fairly important,Having a bad day (or week or month) at work;Curious about other opportunities;Better compensation;Trouble with my direct manager;Better work/life balance;Wanting to work with new technologies;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Read other media like news articles, founder profiles, etc. about the company;Directly asking current or past employees at the company",Every few months,Yes,Onboarding? What onboarding?,Yes,Often: 1-2 days per week or more,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics);Stack Overflow Jobs (for job seekers),Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Panic;Watch help / tutorial videos;Do other work and come back later,MacOS,20 to 99 employees,Docker;IBM Cloud or Watson;Kubernetes,Android;AWS;Google Cloud Platform;iOS;Linux;MacOS;Microsoft Azure;Raspberry Pi;Slack Apps and Integrations;Windows,I have a great deal of influence,Straight / Heterosexual,Yes,"Yes, somewhat",Less than once per month or monthly,A few times per week,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",Django;Express;Flask;Gatsby;Spring;Vue.js,Angular;Angular.js;ASP.NET Core;jQuery;Laravel;React.js;Vue.js,Somewhat less welcome now than last year,60,7,2
58072,I am a developer by profession,No,28,8,Yearly,103000,103000,United States,United States dollar,USD,NA,Microsoft SQL Server;MySQL;PostgreSQL;Redis,"Database administrator;Developer, back-end;Developer, desktop or enterprise applications;Developer, full-stack;DevOps specialist;Engineer, site reliability;System administrator","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,White or of European descent,Man,Flex time or a flexible schedule;How widely used or impactful my work output would be;Office environment or company culture,Very satisfied,I am not interested in new job opportunities,NA,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Python;SQL,NA,Node.js,NA,"Github;Slack;Microsoft Azure;Trello;Google Suite (Docs, Meet, etc)",Yes,Extremely important,Fairly important,Trouble with leadership at my company;Better work/life balance;Wanting to work with new technologies;Growth or leadership opportunities;Looking to relocate,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Publicly available financial information (e.g. Crunchbase);Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company;Directly asking current or past employees at the company",Every few months,Yes,Yes,No,Often: 1-2 days per week or more,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2Crowd,Annoyed,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics);Stack Overflow Jobs (for job seekers),Visit Stack Overflow;Go for a walk or other physical activity;Do other work and come back later,MacOS,2 to 9 employees,NA,AWS;Docker;Google Cloud Platform;Linux;MacOS;Microsoft Azure;Slack Apps and Integrations;WordPress,I have some influence,Straight / Heterosexual,Yes,Neutral,Less than once per month or monthly,A few times per week,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",NA,Flask;jQuery;React.js,Just as welcome now as I felt last year,50,10,6
58077,I am a developer by profession,No,NA,10,Yearly,133000,133000,United States,United States dollar,USD,NA,NA,"Developer, embedded applications or devices","Other doctoral degree (Ph.D., Ed.D., etc.)",Employed full-time,NA,NA,NA,Very dissatisfied,NA,NA,NA,NA,NA,NA,NA,Yes,Extremely important,Critically important,NA,NA,NA,NA,No,NA,Often: 1-2 days per week or more,NA,NA,NA,NA,NA,"1,000 to 4,999 employees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Another engineering discipline (such as civil, electrical, mechanical, etc.)",NA,NA,NA,50,21,6
58110,I am a developer by profession,Yes,47,7,Yearly,0,0,United States,United States dollar,USD,PostgreSQL;SQLite,PostgreSQL;SQLite,"Database administrator;Developer, full-stack;DevOps specialist;Senior executive/VP","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Independent contractor, freelancer, or self-employed",White or of European descent,Man,"Flex time or a flexible schedule;Languages, frameworks, and other technologies I’d be working with;Specific department or team I’d be working on",Very satisfied,I am not interested in new job opportunities,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Ruby;SQL,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Ruby;SQL,Ansible;Teraform,Ansible;Teraform,"Confluence;Github;Slack;Google Suite (Docs, Meet, etc)","Confluence;Github;Slack;Google Suite (Docs, Meet, etc)",No,Extremely important,Somewhat important,NA,"Company reviews from third party sites (e.g. Glassdoor, Blind);Publicly available financial information (e.g. Crunchbase);Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company;Directly asking current or past employees at the company",Every few months,Yes,Yes,Yes,Often: 1-2 days per week or more,Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2Crowd,Indifferent,Stack Overflow (public Q&A for anyone who codes),Visit Stack Overflow;Go for a walk or other physical activity;Do other work and come back later;Visit another developer community (please name):,MacOS,"Just me - I am a freelancer, sole proprietor, etc.",Docker;Linux;MacOS,Docker;Linux;MacOS,NA,Straight / Heterosexual,Yes,"No, not at all",I have never participated in Q&A on Stack Overflow,A few times per month or weekly,Neither easy nor difficult,Appropriate in length,No,"A business discipline (such as accounting, finance, marketing, etc.)",React.js,React.js,Just as welcome now as I felt last year,50,38,6
58213,I am a developer by profession,Yes,33,13,Yearly,160000,160000,United States,United States dollar,USD,Firebase;PostgreSQL;Redis,DynamoDB;Elasticsearch;Firebase;Microsoft SQL Server;MongoDB;MySQL;Oracle;PostgreSQL;Redis;SQLite,"Developer, full-stack;DevOps specialist;Engineering manager","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,White or of European descent,Man,Remote work options;Office environment or company culture;Opportunities for professional development,Slightly satisfied,I am not interested in new job opportunities,Dart;Go;JavaScript;Rust;SQL;TypeScript,Bash/Shell/PowerShell;C;C#;C++;Dart;Go;HTML/CSS;JavaScript;Objective-C;PHP;Python;Ruby;SQL;TypeScript;VBA,Flutter;Node.js;React Native;TensorFlow,.NET;.NET Core;Chef;Cordova;Flutter;Node.js;React Native;Teraform,"Github;Trello;Google Suite (Docs, Meet, etc)","Confluence;Jira;Github;Gitlab;Slack;Microsoft Teams;Microsoft Azure;Trello;Google Suite (Docs, Meet, etc)",No,Extremely important,Very important,Just because;Curious about other opportunities;Better compensation;Growth or leadership opportunities;Looking to relocate,"Company reviews from third party sites (e.g. Glassdoor, Blind);Personal network - friends or family;Directly asking current or past employees at the company",Every few months,No,No,No,Often: 1-2 days per week or more,Start a free trial;Ask developers I know/work with,Indifferent,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics);Stack Overflow Jobs (for job seekers),Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Do other work and come back later,MacOS,100 to 499 employees,AWS;Google Cloud Platform;IBM Cloud or Watson;Linux;MacOS;Microsoft Azure;Raspberry Pi,Android;AWS;Docker;Google Cloud Platform;Heroku;iOS;Linux;MacOS;Raspberry Pi;Slack Apps and Integrations;Windows,I have some influence,Straight / Heterosexual,Yes,"No, not really",NA,Daily or almost daily,Neither easy nor difficult,Too long,No,"Computer science, computer engineering, or software engineering",React.js;Vue.js,Angular;Angular.js;ASP.NET;ASP.NET Core;Django;Drupal;Express;Flask;Gatsby;jQuery;Laravel;React.js;Ruby on Rails;Symfony;Vue.js,Just as welcome now as I felt last year,50,20,10
58261,I am a developer by profession,Yes,31,13,Monthly,NA,NA,United States,United States dollar,USD,NA,MongoDB;PostgreSQL,"Developer, back-end;DevOps specialist","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,White or of European descent,Man,Specific department or team I’d be working on;Office environment or company culture;Opportunities for professional development,Slightly satisfied,"I’m not actively looking, but I am open to new opportunities",Go,Bash/Shell/PowerShell;Go,NA,NA,"Github;Google Suite (Docs, Meet, etc)","Jira;Github;Microsoft Teams;Microsoft Azure;Google Suite (Docs, Meet, etc)",No,Somewhat important,Very important,Curious about other opportunities;Better compensation,"Read company media, such as employee blogs or company culture videos;Personal network - friends or family",NA,Not sure,Yes,Yes,Often: 1-2 days per week or more,NA,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Go for a walk or other physical activity;Do other work and come back later,MacOS,"10,000 or more employees",NA,AWS;Docker;Google Cloud Platform;Kubernetes;Microsoft Azure,I have little or no influence,Straight / Heterosexual,Yes,"No, not really",Less than once per month or monthly,A few times per month or weekly,Easy,NA,No,"Computer science, computer engineering, or software engineering",NA,NA,Just as welcome now as I felt last year,50,18,12
58270,I am a developer by profession,Yes,33,9,Yearly,166000,166000,United States,United States dollar,USD,NA,SQLite,"Developer, back-end;Developer, desktop or enterprise applications;Developer, front-end;Developer, full-stack;DevOps specialist","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,White or of European descent,Man,"Languages, frameworks, and other technologies I’d be working with;Specific department or team I’d be working on;Remote work options",Very satisfied,I am not interested in new job opportunities,Python;Rust,Bash/Shell/PowerShell;JavaScript;Python;SQL,Teraform,NA,Github;Gitlab;Slack,"Github;Gitlab;Google Suite (Docs, Meet, etc)",Yes,Extremely important,Not at all important/not necessary,Better compensation;Trouble with my direct manager;Trouble with leadership at my company;Better work/life balance;Wanting to work with new technologies;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Read other media like news articles, founder profiles, etc. about the company",Once a year,No,Yes,Yes,Often: 1-2 days per week or more,NA,Amused,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics);Stack Overflow for Teams (private Q&A for organizations),Call a coworker or friend;Visit Stack Overflow,MacOS,"10,000 or more employees",NA,NA,I have little or no influence,NA,Yes,"No, not really",A few times per month or weekly,A few times per week,Neither easy nor difficult,Appropriate in length,No,"A humanities discipline (such as literature, history, philosophy, etc.)",NA,NA,Not applicable - I did not use Stack Overflow last year,50,24,5
58385,I am a developer by profession,Yes,24,6,Yearly,75000,75000,United States,United States dollar,USD,Microsoft SQL Server;MySQL;Oracle;PostgreSQL;SQLite,Microsoft SQL Server;MySQL;Oracle;PostgreSQL;SQLite,"Developer, full-stack;Developer, game or graphics",Some college/university study without earning a degree,Employed full-time,White or of European descent,Man,"Flex time or a flexible schedule;Languages, frameworks, and other technologies I’d be working with;Remote work options",Very satisfied,"I’m not actively looking, but I am open to new opportunities",Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;Python;Rust;SQL;TypeScript,Assembly;Bash/Shell/PowerShell;C#;HTML/CSS;Java;JavaScript;Perl;PHP;Python;SQL,.NET;.NET Core;Node.js;Unity 3D,.NET;.NET Core;Unity 3D,"Jira;Github;Microsoft Teams;Microsoft Azure;Google Suite (Docs, Meet, etc)","Github;Microsoft Teams;Microsoft Azure;Google Suite (Docs, Meet, etc)",No,Neutral,Not at all important/not necessary,Curious about other opportunities;Better compensation;Wanting to work with new technologies,"Company reviews from third party sites (e.g. Glassdoor, Blind);Personal network - friends or family;Directly asking current or past employees at the company",Once a year,Not sure,Yes,Yes,Often: 1-2 days per week or more,Start a free trial;Visit developer communities like Stack Overflow,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Watch help / tutorial videos;Do other work and come back later,Windows,2 to 9 employees,Android;Arduino;AWS;Google Cloud Platform;Linux;Microsoft Azure;Raspberry Pi;Windows,Android;AWS;Linux;Microsoft Azure;Raspberry Pi;Windows,I have a great deal of influence,Straight / Heterosexual,Yes,"Yes, definitely",Less than once per month or monthly,Multiple times per day,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",Angular;Angular.js;ASP.NET;ASP.NET Core;jQuery;Vue.js,Angular.js;ASP.NET;ASP.NET Core;Django;jQuery,Just as welcome now as I felt last year,60,12,4
58406,I am a developer by profession,Yes,29,28,Yearly,83500,83500,United States,United States dollar,USD,PostgreSQL;SQLite,Elasticsearch;Firebase;MongoDB;PostgreSQL;SQLite,"Data or business analyst;Data scientist or machine learning specialist;Database administrator;Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,White or of European descent,Man,Financial performance or funding status of the company or organization;Office environment or company culture;Opportunities for professional development,Very satisfied,"I’m not actively looking, but I am open to new opportunities",C#;Go;Python;R;SQL,C#;HTML/CSS;Python;SQL,.NET Core;Pandas;TensorFlow;Torch/PyTorch,.NET Core;Pandas;TensorFlow,"Github;Gitlab;Slack;Google Suite (Docs, Meet, etc)","Github;Gitlab;Slack;Google Suite (Docs, Meet, etc)",Yes,Extremely important,Very important,Curious about other opportunities;Better compensation;Better work/life balance;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Publicly available financial information (e.g. Crunchbase);Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company;Directly asking current or past employees at the company",Once a year,Not sure,Onboarding? What onboarding?,Yes,Often: 1-2 days per week or more,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Meditate;Call a coworker or friend;Visit Stack Overflow;Watch help / tutorial videos;Do other work and come back later,Linux-based,10 to 19 employees,AWS;Docker;Linux;MacOS;Raspberry Pi;Slack Apps and Integrations,AWS;Docker;Linux;MacOS;Raspberry Pi;Slack Apps and Integrations,I have some influence,Straight / Heterosexual,Not sure/can't remember,"No, not really",NA,Multiple times per day,Neither easy nor difficult,Appropriate in length,No,"A humanities discipline (such as literature, history, philosophy, etc.)",ASP.NET Core;Django;Flask,ASP.NET Core,Just as welcome now as I felt last year,55,2,1
58437,I am a developer by profession,Yes,20,14,Yearly,65000,65000,United States,United States dollar,USD,DynamoDB;MongoDB,Firebase,"Database administrator;Designer;Developer, back-end;Developer, front-end;Developer, mobile","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Independent contractor, freelancer, or self-employed",Black or of African descent;White or of European descent;Multiracial,Man,"Languages, frameworks, and other technologies I’d be working with;Financial performance or funding status of the company or organization;How widely used or impactful my work output would be",Slightly satisfied,I am not interested in new job opportunities,C;Dart;Java;Kotlin;Scala,Dart;HTML/CSS;Java;Kotlin,NA,Node.js,Gitlab,Github;Gitlab,No,Neutral,Not at all important/not necessary,NA,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Publicly available financial information (e.g. Crunchbase);Read other media like news articles, founder profiles, etc. about the company",Every few months,No,Onboarding? What onboarding?,No,Rarely: 1-2 days per year or less,Start a free trial;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2Crowd,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Play games;Visit Stack Overflow;Panic;Watch help / tutorial videos;Do other work and come back later,Linux-based,"Just me - I am a freelancer, sole proprietor, etc.",Android;Google Cloud Platform;Linux,Android;Linux,NA,Bisexual;Straight / Heterosexual,Yes,"No, not really",Less than once per month or monthly,A few times per week,Easy,Appropriate in length,No,NA,Angular,Angular,Somewhat more welcome now than last year,60,5,4
58472,I am a developer by profession,Yes,33,7,Yearly,185000,185000,United States,United States dollar,USD,DynamoDB;Elasticsearch;Firebase;PostgreSQL;Redis,Cassandra;Couchbase;DynamoDB;Elasticsearch;Firebase;MariaDB;MySQL;PostgreSQL;Redis,"Developer, full-stack;DevOps specialist;Engineering manager;System administrator","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,White or of European descent,Man,"Flex time or a flexible schedule;Languages, frameworks, and other technologies I’d be working with;Opportunities for professional development",Slightly satisfied,I am not interested in new job opportunities,Go;HTML/CSS;JavaScript;Python;SQL,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript,Ansible;Node.js;Pandas,Ansible;Apache Spark;Chef;Node.js;Pandas;Teraform;Xamarin,"Github;Gitlab;Slack;Google Suite (Docs, Meet, etc)","Confluence;Jira;Github;Gitlab;Slack;Microsoft Azure;Google Suite (Docs, Meet, etc);Stack Overflow for Teams",No,Extremely important,Very important,Better work/life balance;Wanting to work with new technologies;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Publicly available financial information (e.g. Crunchbase);Directly asking current or past employees at the company",Once a year,No,Yes,Yes,Sometimes: 1-2 days per month but less than weekly,NA,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes),Visit Stack Overflow;Go for a walk or other physical activity;Do other work and come back later;Visit another developer community (please name):,MacOS,"10,000 or more employees",AWS;Docker;Google Cloud Platform;iOS;Linux;MacOS;Slack Apps and Integrations,Android;AWS;Docker;Kubernetes;Linux;MacOS;Microsoft Azure;Slack Apps and Integrations,I have little or no influence,Straight / Heterosexual,Not sure/can't remember,Neutral,NA,A few times per week,Neither easy nor difficult,Appropriate in length,No,NA,Django;Express;Flask;Laravel;Vue.js,Angular;Angular.js;Django;Drupal;Express;Flask;jQuery;Laravel;React.js;Spring;Vue.js,Somewhat less welcome now than last year,60,22,14
58494,"I am not primarily a developer, but I write code sometimes as part of my work",Yes,62,35,Weekly,5000,250000,United States,United States dollar,USD,NA,NA,Scientist,"Other doctoral degree (Ph.D., Ed.D., etc.)","Independent contractor, freelancer, or self-employed",White or of European descent,Man,NA,Very satisfied,I am not interested in new job opportunities,Bash/Shell/PowerShell;R;Swift,R;VBA,NA,NA,Github;Gitlab;Slack,Github;Slack,No,Neutral,Not at all important/not necessary,NA,NA,NA,Not sure,No,Yes,Never,Start a free trial,Indifferent,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Visit Stack Overflow;Go for a walk or other physical activity,MacOS,"Just me - I am a freelancer, sole proprietor, etc.",MacOS,NA,NA,Straight / Heterosexual,Yes,"No, not really",A few times per month or weekly,A few times per month or weekly,Easy,Appropriate in length,No,NA,NA,NA,Somewhat more welcome now than last year,50,15,10
58495,I am a developer by profession,Yes,20,13,Yearly,19500,19500,United States,United States dollar,USD,MySQL;SQLite,Microsoft SQL Server;MySQL;SQLite,"Database administrator;Designer;Developer, back-end;Developer, desktop or enterprise applications;Developer, front-end;Developer, full-stack;Developer, mobile;DevOps specialist;Engineer, data;Engineering manager;Product manager;System administrator","Associate degree (A.A., A.S., etc.)",Employed full-time,White or of European descent,Man,"Languages, frameworks, and other technologies I’d be working with;Office environment or company culture;Opportunities for professional development",Slightly dissatisfied,"I’m not actively looking, but I am open to new opportunities",C#;HTML/CSS;JavaScript;SQL,C#;C++;HTML/CSS;JavaScript;PHP;SQL,.NET Core;Node.js;Xamarin,.NET Core;Xamarin,"Google Suite (Docs, Meet, etc)","Google Suite (Docs, Meet, etc)",No,Neutral,Critically important,Just because;Having a bad day (or week or month) at work;Better compensation;Better work/life balance;Wanting to work with new technologies;Looking to relocate,"Company reviews from third party sites (e.g. Glassdoor, Blind);Personal network - friends or family;Directly asking current or past employees at the company",Every few months,No,Onboarding? What onboarding?,No,Often: 1-2 days per week or more,Start a free trial;Visit developer communities like Stack Overflow;Research companies that have advertised on sites I visit,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes),Visit Stack Overflow;Do other work and come back later,Windows,2 to 9 employees,Android;Arduino;AWS;iOS;Raspberry Pi;Windows;WordPress,Arduino;AWS;iOS;Raspberry Pi;Windows;WordPress,I have a great deal of influence,Gay or Lesbian,Yes,"Yes, definitely",A few times per month or weekly,Daily or almost daily,Easy,Appropriate in length,No,NA,ASP.NET Core;jQuery;Vue.js,ASP.NET Core;jQuery,Somewhat more welcome now than last year,50,8,5
58588,I am a developer by profession,Yes,31,18,Yearly,50000,50000,United States,United States dollar,USD,NA,Microsoft SQL Server;MySQL;Oracle,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Hispanic or Latino/a/x,Man,"Languages, frameworks, and other technologies I’d be working with;Office environment or company culture;Opportunities for professional development",Very satisfied,"I’m not actively looking, but I am open to new opportunities",NA,HTML/CSS;JavaScript;Ruby;SQL,Node.js,NA,NA,Gitlab;Stack Overflow for Teams,Yes,Somewhat important,Very important,Better compensation;Growth or leadership opportunities,"Company reviews from third party sites (e.g. Glassdoor, Blind)",Once every few years,No,Yes,No,Rarely: 1-2 days per year or less,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,Indifferent,Stack Overflow (public Q&A for anyone who codes),Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity,Linux-based,100 to 499 employees,NA,NA,I have some influence,Straight / Heterosexual,No,"No, not really",NA,Daily or almost daily,Easy,Appropriate in length,No,"Information systems, information technology, or system administration",NA,Ruby on Rails,Just as welcome now as I felt last year,80,8,6
58591,I am a developer by profession,Yes,46,8,Monthly,10000,120000,United States,United States dollar,USD,MariaDB;MongoDB;MySQL;PostgreSQL;Redis;SQLite,MariaDB;MongoDB;MySQL;PostgreSQL;Redis;SQLite,"Designer;Developer, back-end;Developer, embedded applications or devices;Developer, front-end;Developer, full-stack;Developer, mobile;Developer, QA or test;Engineering manager;Product manager;Senior executive/VP",Some college/university study without earning a degree,"Independent contractor, freelancer, or self-employed",White or of European descent,Man,Industry that I’d be working in;Remote work options;How widely used or impactful my work output would be,Very satisfied,"I’m not actively looking, but I am open to new opportunities",Bash/Shell/PowerShell;C;C++;Dart;Go;JavaScript;Python;Rust;SQL,Assembly;Bash/Shell/PowerShell;C;C#;C++;Dart;HTML/CSS;JavaScript;PHP;Python;SQL,Flutter;Unity 3D,Cordova;Flutter,Gitlab,"Jira;Github;Gitlab;Slack;Google Suite (Docs, Meet, etc)",No,Somewhat important,Somewhat important,Curious about other opportunities;Better compensation;Wanting to work with new technologies;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company",Every few months,No,Yes,Yes,Often: 1-2 days per week or more,Start a free trial;Ask developers I know/work with,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Visit Stack Overflow;Do other work and come back later;Visit another developer community (please name):,Linux-based,2 to 9 employees,Android;Linux;MacOS;Raspberry Pi,Android;Arduino;AWS;Docker;Linux;MacOS;Raspberry Pi;WordPress,NA,Straight / Heterosexual,Yes,Neutral,A few times per month or weekly,A few times per week,Easy,Appropriate in length,No,"Another engineering discipline (such as civil, electrical, mechanical, etc.)",Flask;jQuery,Flask;jQuery,Just as welcome now as I felt last year,50,40,22
58643,I am a developer by profession,Yes,28,14,Yearly,143000,143000,United States,United States dollar,USD,Couchbase;Elasticsearch;PostgreSQL,Couchbase;Elasticsearch;PostgreSQL;SQLite,"Data or business analyst;Data scientist or machine learning specialist;Designer;Developer, desktop or enterprise applications","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,White or of European descent,Man,"Flex time or a flexible schedule;Languages, frameworks, and other technologies I’d be working with;Office environment or company culture",Neither satisfied nor dissatisfied,"I’m not actively looking, but I am open to new opportunities",Go;HTML/CSS;Python;SQL,C;C#;C++;Go;HTML/CSS;Java;Kotlin;Python;Rust;SQL;Swift,Apache Spark;Keras;Pandas;TensorFlow;Torch/PyTorch;Unity 3D;Unreal Engine,Apache Spark;Keras;Pandas;TensorFlow;Torch/PyTorch;Unity 3D;Unreal Engine,"Confluence;Jira;Github;Gitlab;Slack;Google Suite (Docs, Meet, etc)","Confluence;Jira;Github;Gitlab;Slack;Google Suite (Docs, Meet, etc)",Yes,Extremely important,Fairly important,Having a bad day (or week or month) at work;Curious about other opportunities;Better compensation;Trouble with my teammates;Trouble with leadership at my company;Better work/life balance;Wanting to work with new technologies,"Company reviews from third party sites (e.g. Glassdoor, Blind);Publicly available financial information (e.g. Crunchbase);Personal network - friends or family",Every few months,Yes,No,Yes,Often: 1-2 days per week or more,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,Amused,Stack Overflow (public Q&A for anyone who codes);Stack Overflow Jobs (for job seekers);Stack Overflow for Teams (private Q&A for organizations),Visit Stack Overflow;Go for a walk or other physical activity;Watch help / tutorial videos,MacOS,"5,000 to 9,999 employees",AWS;Docker;Google Cloud Platform;Raspberry Pi,Android;Arduino;AWS;Docker;Google Cloud Platform;iOS;Raspberry Pi,I have some influence,Gay or Lesbian,Yes,"Yes, somewhat",Less than once per month or monthly,Multiple times per day,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",Flask,Django;Flask,Just as welcome now as I felt last year,60,12,9
58672,I am a developer by profession,No,30,13,Yearly,90000,90000,United States,United States dollar,USD,MySQL;Redis;SQLite,DynamoDB;Microsoft SQL Server;MySQL;PostgreSQL,"Developer, full-stack","Associate degree (A.A., A.S., etc.)",Employed full-time,"White or of European descent;Indigenous (such as Native American, Pacific Islander, or Indigenous Australian)",Man,Flex time or a flexible schedule;Office environment or company culture;Opportunities for professional development,Slightly satisfied,I am not interested in new job opportunities,NA,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;Python;SQL;TypeScript,Ansible;Teraform,.NET;.NET Core;Ansible;Node.js,Github,"Confluence;Jira;Github;Facebook Workplace;Slack;Microsoft Teams;Trello;Google Suite (Docs, Meet, etc)",No,Extremely important,Not at all important/not necessary,Having a bad day (or week or month) at work;Curious about other opportunities;Better compensation;Trouble with my teammates;Trouble with my direct manager;Trouble with leadership at my company;Better work/life balance;Wanting to work with new technologies;Growth or leadership opportunities,"Company reviews from third party sites (e.g. Glassdoor, Blind);Publicly available financial information (e.g. Crunchbase);Personal network - friends or family",Once every few years,No,Onboarding? What onboarding?,Yes,Often: 1-2 days per week or more,Start a free trial;Visit developer communities like Stack Overflow;Research companies that have advertised on sites I visit,Indifferent,Stack Overflow (public Q&A for anyone who codes),Meditate;Play games;Visit Stack Overflow;Go for a walk or other physical activity;Panic;Do other work and come back later,MacOS,10 to 19 employees,AWS;Docker;Google Cloud Platform;Kubernetes,AWS;Docker;Google Cloud Platform;MacOS,I have some influence,Straight / Heterosexual,No,"No, not really",NA,Multiple times per day,Easy,Appropriate in length,No,"Information systems, information technology, or system administration",Angular;React.js;Vue.js,Angular;ASP.NET;ASP.NET Core;Django;Flask;jQuery;React.js,Just as welcome now as I felt last year,50,4,4
